step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
301,CASH_OUT,299654.82,C1542537083,0.0,0.0,C1734984616,877902.86,1177557.68,0,0
247,TRANSFER,76646.05,C2015533974,76646.05,0.0,C110048242,0.0,0.0,1,0
331,CASH_IN,360613.71,C1097505658,145238.0,505851.71,C1113581339,80839.58,0.0,0,0
70,CASH_OUT,1036789.41,C32861099,1036789.41,0.0,C1594778194,523315.63,1560105.04,1,0
259,CASH_IN,147929.35,C723506425,79707.0,227636.35,C1119864779,273573.89,125644.54,0,0
211,PAYMENT,18077.06,C1335123138,121218.0,103140.94,M2115743244,0.0,0.0,0,0
406,CASH_IN,23775.1,C955155756,4799051.8,4822826.9,C1433767168,2210105.37,2186330.27,0,0
514,CASH_OUT,10880.26,C1316740417,10880.26,0.0,C665634935,746738.69,757618.95,1,0
13,PAYMENT,11676.32,C611399998,2566.0,0.0,M1029072920,0.0,0.0,0,0
321,CASH_OUT,526787.54,C17858706,526787.54,0.0,C756639057,2422.53,563605.43,1,0
13,PAYMENT,3431.32,C843334494,568782.43,565351.11,M902024014,0.0,0.0,0,0
310,PAYMENT,18726.35,C1994448574,19712.0,985.65,M147328079,0.0,0.0,0,0
41,TRANSFER,222503.55,C1153335807,106415.0,0.0,C978740207,14635240.64,14857744.18,0,0
225,CASH_OUT,6429.13,C558047182,11982.0,5552.87,C2007629180,205932.33,212361.45,0,0
43,CASH_IN,112655.41,C393847073,253306.83,365962.24,C970829361,638167.9,525512.49,0,0
370,PAYMENT,13023.4,C455084844,104946.0,91922.6,M121233793,0.0,0.0,0,0
131,PAYMENT,1001.87,C1954007505,41799.89,40798.01,M625186017,0.0,0.0,0,0
319,TRANSFER,92545.17,C1699397290,92545.17,0.0,C495812513,0.0,0.0,1,0
33,CASH_OUT,243851.54,C1132254871,0.0,0.0,C685376527,854370.27,1098221.8,0,0
286,CASH_IN,95035.4,C718573915,3087.0,98122.4,C560215492,0.0,0.0,0,0
718,CASH_OUT,1293595.52,C1545616572,1293595.52,0.0,C1503189539,0.0,1293595.52,1,0
396,CASH_OUT,110164.73,C1812818214,71075.98,0.0,C1089508382,266361.45,376526.18,0,0
300,CASH_OUT,142041.78,C866657611,109797.0,0.0,C618765270,0.0,142041.78,0,0
206,CASH_OUT,10182.1,C1567755067,0.0,0.0,C751326403,196200.9,206382.99,0,0
159,TRANSFER,446352.08,C173782817,25811.0,0.0,C1010237533,1127883.19,1574235.26,0,0
307,CASH_IN,64842.84,C1821097704,26052.0,90894.84,C537790602,4538454.9,4473612.07,0,0
347,PAYMENT,22286.52,C1641610866,61321.0,39034.48,M1401115411,0.0,0.0,0,0
305,PAYMENT,17358.79,C1244704756,0.0,0.0,M2094842541,0.0,0.0,0,0
379,CASH_OUT,348098.19,C809214467,0.0,0.0,C857294026,2577389.18,2925487.38,0,0
253,PAYMENT,8693.17,C456596048,0.0,0.0,M1964305144,0.0,0.0,0,0
402,CASH_OUT,25201.28,C815977646,0.0,0.0,C1434859550,442645.1,467846.37,0,0
397,CASH_OUT,382152.56,C73833438,23124.0,0.0,C697016859,1059449.17,1441601.73,0,0
139,PAYMENT,3676.82,C33420233,0.0,0.0,M1282385921,0.0,0.0,0,0
251,CASH_OUT,156087.67,C1066827014,36930.0,0.0,C1251505003,262285.38,418373.04,0,0
37,CASH_OUT,75020.89,C1503251957,0.0,0.0,C1388596522,286040.66,361061.55,0,0
46,CASH_IN,159428.12,C1737011936,6221653.32,6381081.44,C1115201732,504371.08,344942.96,0,0
397,CASH_OUT,40433.84,C1570947686,40433.84,0.0,C264905244,138722.95,179156.79,1,0
273,CASH_OUT,245498.48,C567540781,13916.0,0.0,C1623316057,801553.12,1047051.6,0,0
184,PAYMENT,6529.81,C1911145425,9971.0,3441.19,M1397560059,0.0,0.0,0,0
303,CASH_IN,319409.49,C626280142,7222400.68,7541810.18,C831775261,5789480.17,5470070.68,0,0
661,CASH_IN,467315.67,C1048349361,3791541.56,4258857.23,C408803417,3497092.43,3029776.76,0,0
45,TRANSFER,155761.29,C280136890,155761.29,0.0,C927108992,0.0,0.0,1,0
356,CASH_OUT,124083.77,C1832485993,0.0,0.0,C1485494947,158079.06,282162.83,0,0
602,TRANSFER,1976666.45,C1329135302,1976666.45,0.0,C14438406,0.0,0.0,1,0
43,PAYMENT,2857.31,C1276669015,156963.0,154105.69,M1062444313,0.0,0.0,0,0
404,CASH_OUT,343084.61,C829934606,0.0,0.0,C1872170706,1084460.54,1427545.15,0,0
322,PAYMENT,59368.28,C4655556,0.0,0.0,M1620391597,0.0,0.0,0,0
17,CASH_OUT,515814.64,C558196403,0.0,0.0,C1122524668,2427722.8,3026547.47,0,0
129,CASH_OUT,273851.28,C1026364499,0.0,0.0,C672907787,485691.93,759543.21,0,0
380,CASH_OUT,2784.51,C1421116236,2784.51,0.0,C1258126361,4927905.98,4930690.49,1,0
231,CASH_OUT,105080.35,C1606701810,105080.35,0.0,C671140271,1949100.08,2054180.43,1,0
39,PAYMENT,4322.25,C1957366742,55615.09,51292.83,M265203567,0.0,0.0,0,0
212,CASH_OUT,143927.54,C1308398323,4096.0,0.0,C1699828394,1854207.44,1998134.98,0,0
255,TRANSFER,301156.61,C2097776175,0.0,0.0,C921159120,665353.84,966510.44,0,0
349,CASH_OUT,103119.06,C36193620,0.0,0.0,C206548687,3832726.96,4234657.89,0,0
285,CASH_IN,169370.33,C86996939,5387157.61,5556527.94,C1416319101,931325.13,761954.8,0,0
234,CASH_OUT,168413.37,C150146918,73.0,0.0,C1531798460,184771.66,353185.03,0,0
372,CASH_IN,128607.75,C589984862,448.0,129055.75,C407275484,0.0,0.0,0,0
236,PAYMENT,9175.79,C1692331282,0.0,0.0,M277966198,0.0,0.0,0,0
400,CASH_OUT,612582.28,C490162162,0.0,0.0,C1432458964,9480527.07,10093109.36,0,0
35,PAYMENT,4143.32,C841190412,0.0,0.0,M2085998470,0.0,0.0,0,0
327,TRANSFER,11660696.02,C1649396060,0.0,0.0,C374628695,12283680.07,23944376.09,0,0
10,TRANSFER,503405.88,C1446009472,503405.88,0.0,C2010733400,0.0,0.0,1,0
345,CASH_OUT,18623.35,C1895152384,0.0,0.0,C87905285,810159.16,828782.51,0,0
596,CASH_IN,181345.42,C1767267777,1712324.79,1893670.21,C1958602201,1645697.94,1464352.52,0,0
599,TRANSFER,306675.37,C557227834,306675.37,0.0,C1797206393,0.0,0.0,1,0
398,PAYMENT,19026.27,C351677885,0.0,0.0,M1756169764,0.0,0.0,0,0
684,CASH_IN,117429.42,C1541835239,236151.0,353580.42,C864744317,1963.08,0.0,0,0
249,TRANSFER,10000000.0,C2071602509,11306690.61,1306690.61,C39886288,0.0,0.0,1,0
254,PAYMENT,9497.01,C1017216437,0.0,0.0,M17259170,0.0,0.0,0,0
250,TRANSFER,895364.09,C1747301756,20199.0,0.0,C1198429384,348239.04,1243603.13,0,0
204,CASH_OUT,67586.49,C311925084,9953.0,0.0,C1091253148,0.0,67586.49,0,0
161,TRANSFER,808183.09,C164906182,122926.0,0.0,C982967517,51503.35,859686.44,0,0
160,CASH_OUT,10000000.0,C525906402,10000000.0,0.0,C43869769,2145275.47,12145275.47,1,0
233,PAYMENT,1620.69,C1010012112,589297.52,587676.83,M1524101713,0.0,0.0,0,0
119,CASH_OUT,1082718.08,C1700746062,1082718.08,0.0,C2094758732,0.0,1082718.08,1,0
160,CASH_OUT,216382.95,C1439397142,1465.0,0.0,C2090688399,347729.93,564112.88,0,0
687,CASH_OUT,37910.01,C907223706,21250.0,0.0,C2045091427,0.0,37910.01,0,0
393,CASH_IN,94645.33,C1425970479,221830.0,316475.33,C1484721456,2997084.52,2902439.19,0,0
259,CASH_OUT,314808.6,C73310902,0.0,0.0,C1299909889,2433385.09,2748193.7,0,0
379,PAYMENT,10110.56,C515043030,598.0,0.0,M290876200,0.0,0.0,0,0
215,CASH_OUT,42885.05,C1171395414,0.0,0.0,C903471562,1091513.36,1134398.42,0,0
240,PAYMENT,11299.62,C1373894029,187008.12,175708.49,M1839548954,0.0,0.0,0,0
212,CASH_IN,142201.55,C1917424496,5082.0,147283.55,C1725581282,7263509.51,7121307.96,0,0
299,CASH_OUT,186287.72,C2098153096,272712.0,86424.28,C1736487039,771364.22,957651.94,0,0
715,CASH_OUT,41781.52,C571291780,20837.0,0.0,C307265065,237929.93,279711.44,0,0
42,CASH_IN,112233.87,C665632105,7186.0,119419.87,C856303196,0.0,0.0,0,0
250,CASH_OUT,185543.73,C17218496,0.0,0.0,C1156771761,254598.45,440142.18,0,0
19,PAYMENT,8711.65,C1461471680,0.0,0.0,M1017886621,0.0,0.0,0,0
154,CASH_IN,102954.01,C954190616,7766.0,110720.01,C1098502263,0.0,0.0,0,0
354,CASH_IN,52686.01,C975358189,2402553.43,2455239.44,C880966746,350140.87,297454.86,0,0
395,CASH_OUT,214811.99,C1594285156,509.0,0.0,C715668449,4445956.19,4660768.19,0,0
351,CASH_OUT,312166.01,C1070577438,12725.0,0.0,C1172940329,0.0,312166.01,0,0
251,CASH_IN,341744.65,C1946212871,874001.66,1215746.3,C1858710304,422202.88,80458.23,0,0
301,PAYMENT,68128.69,C1959019229,0.0,0.0,M1263167958,0.0,0.0,0,0
36,CASH_OUT,318526.22,C1459530543,0.0,0.0,C1459693562,749732.36,881836.3,0,0
260,CASH_OUT,82032.93,C681381216,349.0,0.0,C436691122,486749.64,568782.57,0,0
282,PAYMENT,5321.7,C1849862913,55440.0,50118.3,M416998771,0.0,0.0,0,0
285,PAYMENT,2481.15,C302008290,166600.0,164118.85,M2106533313,0.0,0.0,0,0
300,CASH_OUT,297215.08,C874010518,0.0,0.0,C234144292,306456.49,603671.58,0,0
185,CASH_IN,56105.13,C116642162,9262965.32,9319070.45,C68470903,86806.36,30701.22,0,0
40,PAYMENT,18072.27,C182831703,0.0,0.0,M281197980,0.0,0.0,0,0
19,CASH_IN,124549.38,C45511514,1844856.45,1969405.83,C1552389048,2359850.9,2235301.51,0,0
307,CASH_OUT,344648.11,C1317416109,20064.0,0.0,C618029038,0.0,344648.11,0,0
37,CASH_OUT,153554.62,C1022351763,0.0,0.0,C282375327,981217.18,1820021.34,0,0
401,PAYMENT,64151.22,C1936811205,0.0,0.0,M1046950515,0.0,0.0,0,0
308,TRANSFER,832054.91,C838249895,0.0,0.0,C336889916,3332467.69,4164522.6,0,0
155,PAYMENT,2707.83,C1746632301,17686.0,14978.17,M442199241,0.0,0.0,0,0
18,PAYMENT,4841.53,C1967616093,57516.0,52674.47,M355428023,0.0,0.0,0,0
18,TRANSFER,277079.32,C1908278897,0.0,0.0,C1849228113,1849094.74,3230348.26,0,0
352,CASH_OUT,20703.56,C2007855229,0.0,0.0,C1557082275,2509513.77,2530217.33,0,0
18,PAYMENT,12474.75,C116349778,0.0,0.0,M840608423,0.0,0.0,0,0
225,CASH_IN,134951.62,C244155450,2101837.59,2236789.2,C1120011237,6693652.96,6558701.34,0,0
215,PAYMENT,16248.96,C769349947,32512.0,16263.04,M1690390733,0.0,0.0,0,0
215,PAYMENT,7859.29,C1965993624,36758.0,28898.71,M1166359495,0.0,0.0,0,0
636,TRANSFER,729078.34,C1326188637,729078.34,0.0,C1097922403,0.0,0.0,1,0
45,PAYMENT,7989.02,C182270318,40461.0,32471.98,M1254963197,0.0,0.0,0,0
102,TRANSFER,46081.45,C1009233877,46081.45,0.0,C1072793235,0.0,0.0,1,0
18,CASH_IN,978732.99,C1524500232,18403165.95,19381898.94,C975904548,8036770.21,7058037.22,0,0
256,CASH_OUT,70696.74,C40915366,70696.74,0.0,C1875866923,90517.55,161214.29,1,0
43,CASH_OUT,85881.77,C1938171113,0.0,0.0,C1229323524,1978278.01,2064159.78,0,0
498,TRANSFER,142791.28,C2091936123,142791.28,0.0,C843542552,0.0,0.0,1,0
573,CASH_OUT,1298609.73,C664375770,1298609.73,0.0,C1213183928,0.0,1298609.73,1,0
302,CASH_IN,273711.18,C528862765,43283.0,316994.18,C1965305758,130589.65,0.0,0,0
258,CASH_OUT,187304.57,C691155634,0.0,0.0,C965571904,2165409.43,2352714.0,0,0
350,CASH_OUT,183295.69,C361026403,260891.99,77596.3,C2062677922,341130.07,524425.76,0,0
131,CASH_OUT,130013.9,C649150818,25565.0,0.0,C1864813093,558647.73,688661.64,0,0
322,CASH_OUT,1978.19,C68029713,0.0,0.0,C1170863958,3267804.51,3269782.7,0,0
394,CASH_IN,174573.03,C763340733,29689.0,204262.03,C228145715,378914.17,204341.14,0,0
180,PAYMENT,7200.37,C142059463,0.0,0.0,M2010960846,0.0,0.0,0,0
652,CASH_OUT,258570.41,C205274654,258570.41,0.0,C1586846066,0.0,258570.41,1,0
331,DEBIT,86.92,C227966381,6090.0,6003.08,C48297071,10897836.6,10972387.41,0,0
10,CASH_OUT,218191.14,C144934020,0.0,0.0,C2116153614,5594646.24,7237015.95,0,0
255,CASH_OUT,178537.38,C1218992418,0.0,0.0,C1916694211,234282.71,412820.09,0,0
179,CASH_IN,182979.17,C1865399581,1720506.08,1903485.25,C1106804898,2696007.29,2513028.12,0,0
44,TRANSFER,227435.42,C2044925773,11173.0,0.0,C1738276749,0.0,227435.42,0,0
41,PAYMENT,9994.3,C392493891,365070.92,355076.63,M818746369,0.0,0.0,0,0
464,TRANSFER,4640633.37,C180932654,4640633.37,0.0,C1673286866,0.0,0.0,1,0
478,CASH_IN,48367.02,C377758983,2471794.78,2520161.8,C215654564,523011.59,474644.57,0,0
14,CASH_OUT,54373.84,C841277313,0.0,0.0,C1752591265,238870.34,293244.18,0,0
34,TRANSFER,418618.79,C1143097629,0.0,0.0,C2023956452,660072.17,491806.27,0,0
231,CASH_IN,208435.26,C457666359,100383.0,308818.26,C1496665451,0.0,0.0,0,0
162,CASH_OUT,140426.56,C87602326,37713.0,0.0,C2026575532,665723.89,806150.46,0,0
65,CASH_OUT,1282971.57,C744316850,1282971.57,0.0,C1365960800,392604.6,1675576.17,1,0
280,CASH_IN,126335.68,C803538854,10405436.03,10531771.71,C677092333,4190018.53,4063682.85,0,0
393,TRANSFER,98300.76,C1191591388,0.0,0.0,C2058700160,792992.69,891293.44,0,0
488,CASH_OUT,50279.4,C732624402,50279.4,0.0,C1786899731,1108375.76,1158655.16,1,0
23,PAYMENT,6479.55,C1083339362,412.0,0.0,M874783964,0.0,0.0,0,0
328,CASH_OUT,160681.46,C2086406035,39618.0,0.0,C600723925,53014.61,213696.07,0,0
376,PAYMENT,10508.1,C122405515,0.0,0.0,M649631728,0.0,0.0,0,0
232,CASH_OUT,73875.56,C2113547668,0.0,0.0,C884034949,1386145.54,1460021.1,0,0
399,PAYMENT,685.7,C124644309,0.0,0.0,M717461100,0.0,0.0,0,0
322,CASH_OUT,8560.21,C119333542,55151.0,46590.79,C406162488,142706.71,151266.91,0,0
394,CASH_OUT,180101.4,C313753424,25163.0,0.0,C559023057,0.0,180101.4,0,0
34,PAYMENT,3419.58,C998781603,0.0,0.0,M1389347117,0.0,0.0,0,0
396,TRANSFER,560361.88,C2082764728,145048.79,0.0,C1006481395,1446977.81,2007339.69,0,0
656,CASH_OUT,46291.81,C68542606,46291.81,0.0,C1411993803,799108.3,845400.11,1,0
138,CASH_OUT,259046.29,C1348327772,12756.0,0.0,C1242342431,93458.61,352504.9,0,0
374,PAYMENT,1562.94,C222577075,143.0,0.0,M47061604,0.0,0.0,0,0
378,CASH_OUT,79888.77,C1746255300,0.0,0.0,C1542907510,594341.4,674230.17,0,0
407,CASH_OUT,48132.52,C948664431,48132.52,0.0,C1693545577,94309.66,142442.19,1,0
586,CASH_OUT,245991.5,C1152264725,245991.5,0.0,C552488033,54630.66,300622.16,1,0
256,CASH_OUT,41258.5,C1513690531,0.0,0.0,C1113228900,359246.05,400504.55,0,0
522,PAYMENT,24577.48,C556885844,0.0,0.0,M1289578018,0.0,0.0,0,0
21,PAYMENT,2067.72,C1606765008,0.0,0.0,M1378442827,0.0,0.0,0,0
303,CASH_IN,83780.52,C793579632,694556.51,778337.03,C275926201,306019.25,222238.73,0,0
163,TRANSFER,995737.27,C1861108089,51133.0,0.0,C1942291570,842094.14,1837831.41,0,0
305,CASH_IN,60745.11,C290526606,312078.73,372823.84,C1530118347,620681.75,559936.64,0,0
203,CASH_OUT,2913787.08,C2088472224,2913787.08,0.0,C1707633180,0.0,2913787.08,1,0
378,CASH_OUT,207762.77,C1252137059,0.0,0.0,C748818160,1363192.3,1568863.78,0,0
545,CASH_OUT,25854.08,C1461744408,0.0,0.0,C1713605660,11101095.93,11126950.01,0,0
43,CASH_OUT,19043.39,C111207311,8519.13,0.0,C1449617022,753352.39,697369.29,0,0
327,CASH_IN,113661.74,C1979353991,61750.0,175411.74,C1395085668,7090984.62,6977322.88,0,0
213,TRANSFER,739088.75,C760761036,1684.18,0.0,C1365285640,901580.46,1640669.21,0,0
256,CASH_IN,45143.92,C302548817,2913263.68,2958407.6,C52581537,1133918.03,2002849.71,0,0
229,TRANSFER,793616.39,C1725973232,20906.0,0.0,C768976857,3072575.56,3866191.95,0,0
397,CASH_IN,138061.57,C186568036,7811440.54,7949502.11,C1583579461,899661.05,761599.48,0,0
9,CASH_IN,64318.37,C674149612,23777426.82,23841745.18,C387901692,126731.5,0.0,0,0
163,CASH_OUT,165392.85,C581563382,14798.0,0.0,C2043523838,1471596.65,1636989.5,0,0
329,PAYMENT,9044.94,C2120635822,1546.0,0.0,M536370216,0.0,0.0,0,0
131,CASH_IN,288702.88,C12543619,2497204.96,2785907.84,C1474245356,780566.07,491863.18,0,0
204,CASH_IN,271010.67,C809973633,39499.0,310509.67,C1974487116,1755102.96,1484092.3,0,0
544,CASH_IN,284626.72,C545096613,13075.0,297701.72,C40281427,0.0,0.0,0,0
12,PAYMENT,6777.19,C325274326,0.0,0.0,M334649148,0.0,0.0,0,0
405,PAYMENT,12374.76,C807112766,5022.0,0.0,M1299685995,0.0,0.0,0,0
257,TRANSFER,724836.74,C1331891641,63032.0,0.0,C441269557,60936.25,785772.99,0,0
140,PAYMENT,15083.78,C420749132,399460.13,384376.35,M256589614,0.0,0.0,0,0
191,PAYMENT,7482.35,C118178386,46217.0,38734.65,M505484486,0.0,0.0,0,0
164,TRANSFER,71496.72,C858878109,0.0,0.0,C99614875,496292.02,567788.74,0,0
403,CASH_IN,120189.93,C658833903,73908.0,194097.93,C1545150023,614450.53,494260.61,0,0
356,PAYMENT,34946.04,C392417484,0.0,0.0,M1929718877,0.0,0.0,0,0
297,CASH_OUT,32506.3,C2079719171,63723.0,31216.7,C1079266817,2305128.58,2337634.89,0,0
227,TRANSFER,970652.0,C67611234,0.0,0.0,C1727163640,1021056.05,1991708.05,0,0
330,PAYMENT,6758.93,C1032339632,445340.59,438581.66,M1372322500,0.0,0.0,0,0
281,CASH_OUT,127909.01,C474137454,0.0,0.0,C79969196,345835.81,473744.82,0,0
41,CASH_OUT,587420.34,C1651008121,0.0,0.0,C1600099630,674297.0,1261717.34,0,0
141,CASH_IN,45465.5,C1131623569,5568035.53,5613501.03,C1689126675,46030.81,565.32,0,0
281,PAYMENT,22034.47,C1464937057,0.0,0.0,M246446253,0.0,0.0,0,0
21,CASH_IN,32082.72,C1742172753,4101986.83,4134069.55,C421736985,1735176.94,1703094.22,0,0
254,CASH_OUT,37660.67,C1183899648,0.0,0.0,C589108114,392072.15,429732.82,0,0
324,CASH_OUT,38332.31,C752313635,0.0,0.0,C2045364416,90807.43,129139.74,0,0
298,CASH_OUT,295162.94,C1499674435,0.0,0.0,C1615422667,5789947.42,6085110.36,0,0
379,CASH_OUT,56017.28,C189876624,15633.0,0.0,C293660373,1575338.6,1631355.88,0,0
372,PAYMENT,6992.83,C1527058588,666453.0,659460.17,M832552149,0.0,0.0,0,0
252,PAYMENT,69770.96,C1042485898,31313.0,0.0,M1043630723,0.0,0.0,0,0
304,CASH_IN,139455.05,C383008452,199899.0,339354.05,C285090722,505095.73,365640.67,0,0
132,CASH_IN,139824.88,C1080588872,3601973.01,3741797.89,C1706099784,348266.37,208441.48,0,0
592,TRANSFER,1013844.22,C901575984,0.0,0.0,C2075912819,1584557.65,2598401.87,0,0
309,CASH_IN,415410.79,C945821739,6773899.04,7189309.83,C541077513,5637585.88,5222175.08,0,0
375,CASH_OUT,396389.59,C629951214,102579.0,0.0,C1106756462,0.0,396389.59,0,0
225,TRANSFER,84703.87,C1821651825,84703.87,0.0,C587388242,0.0,0.0,1,0
736,TRANSFER,53315.31,C914459666,53315.31,0.0,C73348302,0.0,0.0,1,0
405,PAYMENT,17764.58,C2081028700,175774.47,158009.89,M1428159405,0.0,0.0,0,0
301,CASH_OUT,612820.48,C1890406808,0.0,0.0,C1734842036,1885257.71,2498078.19,0,0
96,PAYMENT,1154.3,C1551566516,2204.0,1049.7,M633968305,0.0,0.0,0,0
594,CASH_IN,94575.87,C1053971220,1422436.5,1517012.37,C520801987,445743.06,351167.19,0,0
617,TRANSFER,642509.94,C1574220065,0.0,0.0,C614974657,645738.16,1288248.11,0,0
207,TRANSFER,1112158.87,C1907085165,481077.0,0.0,C580145926,0.0,1112158.87,0,0
291,TRANSFER,87660.69,C1784205179,87660.69,0.0,C923245844,0.0,0.0,1,0
92,CASH_OUT,21574.55,C313908201,21574.55,0.0,C1295977505,0.0,21574.55,1,0
207,CASH_OUT,149047.45,C475162426,60828.0,0.0,C290630863,2439.87,151487.32,0,0
209,PAYMENT,9559.3,C910720918,17774.56,8215.26,M1398390232,0.0,0.0,0,0
329,CASH_IN,252297.35,C2093354157,102.0,252399.35,C636952736,731388.35,479090.99,0,0
331,CASH_OUT,27717.88,C274678838,20934.0,0.0,C194165333,107734.92,135452.8,0,0
43,CASH_OUT,140310.03,C472085299,0.0,0.0,C1234423505,3528845.9,3669155.93,0,0
404,CASH_IN,28664.5,C2098046166,30656.0,59320.5,C659269571,0.0,0.0,0,0
406,CASH_IN,136227.4,C1655449868,49542.0,185769.4,C1229934144,258300.38,122072.98,0,0
133,PAYMENT,22096.04,C460535406,71456.72,49360.68,M570984272,0.0,0.0,0,0
276,PAYMENT,1414.06,C157410480,119723.0,118308.94,M1542793383,0.0,0.0,0,0
403,PAYMENT,18177.99,C1674414812,1566.0,0.0,M923662856,0.0,0.0,0,0
184,PAYMENT,5009.4,C1864369988,5159.1,149.69,M2007378676,0.0,0.0,0,0
474,CASH_OUT,256926.48,C329779948,0.0,0.0,C216836942,3635610.93,3892537.41,0,0
333,CASH_IN,136921.13,C1417915648,3721235.16,3858156.29,C1885753956,667722.11,530800.98,0,0
280,CASH_IN,131895.02,C1024452917,79454.0,211349.02,C1902915887,0.0,0.0,0,0
137,CASH_IN,323650.07,C207018528,1686096.62,2009746.69,C647187605,4627913.35,4304263.28,0,0
212,CASH_OUT,124604.72,C1643804378,15059.0,0.0,C592959881,1161118.27,1285722.99,0,0
134,PAYMENT,6375.69,C1582673546,0.0,0.0,M535358627,0.0,0.0,0,0
406,PAYMENT,9721.52,C895199668,0.0,0.0,M223908983,0.0,0.0,0,0
187,PAYMENT,4054.56,C1302595399,0.0,0.0,M193734655,0.0,0.0,0,0
297,CASH_OUT,64248.05,C211906601,0.0,0.0,C1535626226,644589.19,708837.24,0,0
178,CASH_OUT,333725.27,C71301966,12846.0,0.0,C354381451,11136897.33,11470622.6,0,0
332,PAYMENT,67295.06,C1618871444,138201.95,70906.89,M203249854,0.0,0.0,0,0
275,CASH_IN,329524.9,C52544139,15140017.53,15469542.43,C693125820,1201405.84,871880.93,0,0
394,CASH_IN,109096.52,C1001476292,1756.0,110852.52,C1848655478,12874738.5,12765641.99,0,0
298,PAYMENT,19662.82,C1580891572,0.0,0.0,M1011795698,0.0,0.0,0,0
18,PAYMENT,7368.2,C1406132618,0.0,0.0,M990420940,0.0,0.0,0,0
400,CASH_OUT,28883.97,C517876054,0.0,0.0,C1070336912,4107489.98,4136373.95,0,0
20,CASH_OUT,266629.21,C740249277,0.0,0.0,C364592569,440298.65,681950.71,0,0
19,CASH_OUT,35207.36,C24698896,288796.12,253588.76,C1172535494,354533.28,389740.64,0,0
44,CASH_OUT,113631.72,C2075653215,5111.0,0.0,C170178271,0.0,113631.72,0,0
142,PAYMENT,2767.01,C1733716834,0.0,0.0,M2105248284,0.0,0.0,0,0
15,PAYMENT,8967.36,C113820118,0.0,0.0,M1885582114,0.0,0.0,0,0
637,TRANSFER,246280.14,C1198680659,246280.14,0.0,C2025541637,0.0,0.0,1,0
300,CASH_OUT,27951.0,C30253772,12115.0,0.0,C792614104,318385.72,346336.72,0,0
44,DEBIT,9022.96,C1255867362,129.0,0.0,C269902384,37413.07,46436.03,0,0
407,PAYMENT,7712.74,C403582851,0.0,0.0,M1027965431,0.0,0.0,0,0
209,CASH_OUT,413382.6,C2103197494,0.0,0.0,C1680978086,1167540.5,1580923.09,0,0
401,CASH_IN,21867.66,C701474898,6922.0,28789.66,C389077161,237675.22,215807.56,0,0
349,CASH_IN,99866.58,C2140613032,8574083.19,8673949.78,C280708433,658987.87,559121.28,0,0
452,TRANSFER,63262.94,C1275005774,63262.94,0.0,C1128985646,0.0,0.0,1,0
382,PAYMENT,46714.61,C1309315535,0.0,0.0,M631127504,0.0,0.0,0,0
177,DEBIT,5591.03,C1410593361,30986.49,25395.45,C1941867848,380388.11,385979.15,0,0
346,CASH_OUT,644251.02,C1782951047,0.0,0.0,C499928079,2873136.21,3517387.23,0,0
207,CASH_OUT,195308.27,C1378426976,0.0,0.0,C1458614442,1125985.97,1321294.24,0,0
56,TRANSFER,4243468.19,C244956323,4243468.19,0.0,C1079262309,0.0,0.0,1,0
307,PAYMENT,490.67,C1061880225,56916.69,56426.02,M300980781,0.0,0.0,0,0
211,CASH_IN,42436.59,C109785509,22396.75,64833.35,C1182083424,328175.7,285739.11,0,0
401,TRANSFER,651169.43,C859193436,183934.0,0.0,C727904227,926344.82,1577514.25,0,0
404,PAYMENT,3116.61,C27869805,218521.04,215404.43,M1080594766,0.0,0.0,0,0
37,CASH_OUT,399470.64,C1540831702,0.0,0.0,C1787521094,2807310.57,3206781.22,0,0
160,PAYMENT,7991.16,C2104198204,0.0,0.0,M1423152368,0.0,0.0,0,0
155,CASH_OUT,256386.76,C585310929,0.0,0.0,C1687552721,1620818.57,1877205.33,0,0
625,CASH_OUT,20278.62,C1747133660,20278.62,0.0,C1277670542,12454.77,32733.39,1,0
394,CASH_IN,90447.23,C1486102456,49682.0,140129.23,C621971051,1021679.21,931231.99,0,0
356,CASH_IN,102489.39,C1831960946,5150.0,107639.39,C716891705,36426.41,0.0,0,0
567,CASH_OUT,228786.45,C1304784763,0.0,0.0,C788831262,2403708.6,2632495.05,0,0
722,TRANSFER,59263.88,C2141452552,59263.88,0.0,C1620015007,0.0,0.0,1,0
131,CASH_OUT,2745923.02,C1403642146,2745923.02,0.0,C929286459,3749390.59,6495313.61,1,0
211,TRANSFER,1426262.43,C137847213,312067.86,0.0,C2122705644,1690077.59,3192432.44,0,0
285,CASH_IN,1302.42,C376136360,9369.0,10671.42,C1298297289,0.0,0.0,0,0
275,CASH_OUT,389326.69,C1781905338,32671.0,0.0,C1766011118,212130.37,601457.05,0,0
357,TRANSFER,438425.9,C1559007326,11330.0,0.0,C1438373315,108487.69,546913.59,0,0
553,CASH_OUT,254528.76,C1619730527,254528.76,0.0,C307774634,380985.06,635513.82,1,0
397,CASH_OUT,104479.08,C785287659,508611.0,404131.92,C1980967303,1486012.07,1590491.14,0,0
121,CASH_IN,162782.05,C430748496,934316.35,1097098.41,C430727809,541757.46,378975.4,0,0
325,PAYMENT,9736.82,C810445177,30385.0,20648.18,M1674055813,0.0,0.0,0,0
348,CASH_OUT,157933.19,C1158806810,0.0,0.0,C595253663,2340291.34,2498224.53,0,0
